i-live	0.18673998721313537
you-live	0.18692575969042907
uncheck	0.18738821207504114
the-nvidia	0.189165076415591
cart	0.1897079402067168
the-complet	0.18980941087768216
system-with	0.1899875910392843
load-and	0.19065635497171288
movi-is	0.19100755336777994
itun-app	0.19110924854238076
model-in	0.19110924854238076
this-purpos	0.1911950103719112
problem-get	0.19138527946876777
bluetooth-NUM	0.19180275322387627
ipad-i	0.19439435278643596
flat-out	0.19566883075149963
of-write	0.19586928197115122
this-guy	0.19609395843469193
suppli	0.1961824660548209
version-was	0.19628162564692975
wifi-NUM	0.19628162564692975
convert-to	0.19691358629434685
it-absolut	0.19743572668233292
view-photo	0.20037202344684538
grab-one	0.20037202344684538
taken-care	0.20158172720527653
two-thing	0.20262057059824412
comput-experi	0.20319753240688657
benchmark	0.20464586207140623
my-cloud	0.20545039466079223
xp	0.2055790593718645
of-stock	0.20636751645336385
open-up	0.20707136377140933
amd	0.20763310097583462
price-so	0.20799534593571475
a-mistak	0.20867473846159526
hors	0.20919396979952512
first-experi	0.20949772372057318
app-the	0.21088639527899186
dirt	0.21244909193073697
to-wipe	0.21253005693081065
skype-app	0.21254081466934696
kindl-so	0.21292624470772908
my-product	0.2141828272640128
a4	0.21479825372902567
for-day	0.2158608352639784
galaxi-is	0.2159472214294595
NUM-includ	0.2159472214294595
i-pick	0.2162779823783555
librari-book	0.21685493915377563
pack-and	0.21692359036138034
iconia-a500	0.21708762041539464
grew	0.21749601419700956
load-them	0.2180039124508425
bad-about	0.21997311740720038
forward-to	0.22026313259551294
be-root	0.220366898293624
to-draw	0.2203797120485906
the-ipad3	0.22080499128285375
thing-has	0.22143457917483408
tablet-mode	0.22200603728996535
sprint	0.2220773004812964
that-pretti	0.2233376167949838
no-physic	0.2233376167949838
i-accident	0.22421178746042986
receiv-in	0.2244048586352251
boss	0.22440625599858224
the-technolog	0.22685867262065387
slice	0.2269810922603951
be-convert	0.2277614159390432
video-s	0.22825449646965404
a-top	0.2302013853317376
st	0.230400007047053
veri-posit	0.230400007047053
is-remark	0.23089135156490137
global	0.23145492028402337
a-tech	0.23172014398765334
and-speak	0.23183394786704334
and-thick	0.23183394786704334
free-up	0.23196982096477825
to-disabl	0.23228918750898744
and-frank	0.23313397084306972
of-three	0.2332805057367594
minut-with	0.23424409358025133
user-s	0.23433165867574643
my-ebook	0.23445151424660496
race-game	0.23459621986799092
necess	0.23508653463497486
platform-and	0.2352125787628765
sever-week	0.2352937754487286
these-app	0.23548205589366106
the-onboard	0.23573760974065278
the-1st	0.23729622233583375
recommend-an	0.23815967900274043
an-offic	0.2384089105745755
acer-tablet	0.23855164853403443
gear	0.23955791370278356
twenti	0.2396417301006532
of-mine	0.2403273733034024
a-prime	0.24117506941465436
gb-version	0.2411861011216242
high-tech	0.24159638170600395
the-kind	0.24206022420935386
mhz	0.2421324192039087
NUM-mhz	0.2421324192039087
coupon	0.24385896553005648
iphon-with	0.24456354600436941
what-peopl	0.24586172344750118
a-platform	0.24731889873201635
droid-phone	0.2483234108953834
fell-off	0.24867326008602192
is-updat	0.24884686113986865
new-user	0.24889443934587982
and-realiz	0.24980111771070393
dude	0.25010518489363115
it-total	0.25010518489363115
hardwar-acceler	0.2510400798095537
nt-mani	0.2520591438918837
brag	0.2522017408518512
system-updat	0.25255222014128625
the-stand	0.2525681637601415
day-that	0.25268228903021794
second-and	0.2531544521858374
issu-so	0.25334819907268924
display-of	0.25346076560295355
from-peopl	0.2535416007190238
system-that	0.2549890770847444
prove-to	0.2549930064085889
owner-of	0.2581424010734031
of-mobil	0.2585538332315167
side-note	0.2595595658704998
some-day	0.2595595658704998
after-watch	0.2601610404658733
some-extra	0.26031832778171543
bluetooth-is	0.26097227608958096
lay-down	0.2611328616897636
day-is	0.2614565803944376
style-and	0.2617554041412699
and-includ	0.26275077327447915
light-of	0.26289014321043735
shopper	0.26289014321043735
usb-charger	0.26295686060826023
contact-and	0.2634144579765233
itun-for	0.26356637395410354
nt-imagin	0.2637340178499988
box-net	0.2637822104418282
tablet-of	0.26423378754823
with-iphon	0.2647346411762804
been-work	0.2649519789009658
retriev	0.2650033505347882
mini-has	0.2653804857793197
do-busi	0.2666507340222766
son-s	0.26716273607003554
NUM-by	0.26784953637875414
you-connect	0.2680925314353878
and-tap	0.2692515215017716
i-refus	0.2695247682801447
interfac-that	0.26970919744730526
was-sit	0.27001621848097485
serv-me	0.2704312047497765
peopl-say	0.2711008700438156
the-microsoft	0.2727214473369428
it-read	0.2734405977563701
quadcor	0.27410466193257604
nice-in	0.27507021975928975
support-has	0.27624401746142696
book-you	0.2763651325558742
the-maximum	0.27768742904746996
is-upgrad	0.278379296266412
doe-NUM	0.278379296266412
hit-it	0.2789487998938387
ebook-on	0.28004100074486826
media-file	0.28004100074486826
jump-to	0.2806362067011952
recipi	0.28069581875507527
use-3g	0.2818259410680723
valentin	0.2818259410680723
ani-applic	0.28191117069316785
a-manual	0.2825035671222995
are-decent	0.2827113283860399
and-final	0.2827704633757937
the-gym	0.2831171671576863
webbas	0.28330897974370334
lost-it	0.28453593114504144
is-absolut	0.28457318058596603
more-book	0.28505434848070754
hp-tablet	0.2851083316830895
NUM-befor	0.2851239799552061
cri	0.28545823448696783
item-but	0.2860132191618542
onth	0.2869965051887873
screen-real	0.28706325999092097
trip-i	0.2873602875972143
tile	0.2873602875972143
charg-i	0.28800253338544834
book-for	0.28835876251798076
ha	0.2888839413039326
access-a	0.2900074844588683
a-network	0.29071138387088413
categori-of	0.29095600236493635
ea	0.2916950706616409
improv-with	0.2916950706616409
save-a	0.29203909509163795
to-compet	0.29213457199793325
reader-that	0.2925325738549294
awhil	0.292849740682365
16gb-thrive	0.29451088135274567
i-cancel	0.29470744825262984
belov	0.2954999210211874
savi	0.2963533464987338
phone-so	0.297243909608226
cafe	0.2976116713812058
ipad-instead	0.2976948246482262
i-preorder	0.2978175238072457
sign-in	0.29787297472283314
of-email	0.29791151623079876
ipad-alreadi	0.29882419250798403
hook-the	0.29925362722882054
play-at	0.2992966390867546
NUM-peopl	0.2992966390867546
quad-core	0.30014719809970336
wonder-what	0.30094786689455877
16gb-of	0.3011332018029721
be-load	0.3011676957539148
virus	0.3013878271328964
find-this	0.301894973644584
mild	0.3020080342315505
honeycomb-os	0.3024215442837695
wife-who	0.30245369952305545
easi-as	0.3033553643338672
advert	0.30341218087332533
champagn	0.3050137002407085
written-by	0.30510460493858277
start-read	0.30555876992455366
high-speed	0.30608175928098186
calendar-app	0.306280063217122
gym	0.3065521508464606
share-it	0.3066555960241959
guess-the	0.3074810800381915
batteri-left	0.3075122254349562
chose-to	0.30783096044605074
it-cheaper	0.3082363935537912
screen-view	0.30849023295175104
i-creat	0.30855736294772207
an-addit	0.30887739807509595
a-pictur	0.3093368514899336
your-child	0.3113938750845671
when-turn	0.31218404742974765
NUM-run	0.31228787117256446
the-sell	0.3123360762239149
you-wait	0.31244476174028507
my-children	0.31275445536953256
use-tablet	0.3129804280185104
look-forward	0.31299111810505725
it-extrem	0.3138034162191716
would-find	0.313866058936801
i-set	0.31395100331126535
delet-them	0.31661771929150695
the-answer	0.3169959967246975
over-half	0.3172043150065258
a-thing	0.3172833757295095
was-smooth	0.317839251255658
rave-about	0.31859401688147926
ebook-read	0.3195132414711966
set-on	0.319838005917174
my-head	0.32013538974361083
instruct-to	0.32024274758885923
an-extrem	0.3204448393223129
are-design	0.3205067481965408
tilt-the	0.3205845521268007
playbook-was	0.3206358850266434
just-wait	0.32088781222498636
appli-to	0.3213727347072435
theft	0.32265331270716213
a-pleasant	0.3233113165526427
beginn	0.3233113165526427
touchpad-to	0.3237396189749044
stylus-and	0.32396100709999964
was-excel	0.32468293249658225
port-but	0.3248042607929003
go-figur	0.32531413439577567
challeng-to	0.32541608292249924
s-wonder	0.32541608292249924
full-blown	0.32541608292249924
stream-media	0.32541608292249924
and-find	0.3276487829841486
in-perform	0.32844306386527905
save-it	0.3286407880939064
heaven	0.3286713779283094
guess-we	0.3288653490097864
ani-troubl	0.3290290672556762
torch	0.3303476750044079
and-number	0.3305178231473666
weekend	0.3305331331503753
switch-it	0.33085586102393927
updat-for	0.3308591743626067
librari-to	0.33202345244747666
for-children	0.33207415598638945
good-look	0.33244429951876064
useabl	0.33255991068312574
kindl-that	0.33294159915255084
it-releas	0.3338641434284565
lucki-enough	0.33390377119790116
full-charg	0.33416509202513933
sync-to	0.3348009603072504
engag	0.33498455513701986
speed-with	0.3354265178927388
accept-for	0.3354265178927388
moto	0.3361926959663209
kindl-but	0.33635254978554374
throw-in	0.33637511229638667
portabl-devic	0.3364980152409248
screen-get	0.33653266069509563
ratio-is	0.33655816250685355
origin-bought	0.33729150178078116
ten	0.33765471656026236
quit-nice	0.3383713102218285
i-promis	0.3383908383463955
unit-has	0.3386507591836392
of-internet	0.3389159137975016
item-in	0.339170652790124
five-month	0.34042765816504994
would-pay	0.34043493407964037
muffl	0.34043785094099643
habit-of	0.3405893853335028
my-desk	0.34082885223136805
your-movi	0.3409357450377024
NUM-do	0.34101839452689825
ring	0.3416126664671847
1st-generat	0.34231675605551776
laptop-would	0.34268438631075937
still-good	0.34367133608701933
previous-review	0.3451187678841619
differ-product	0.345130710537291
accent	0.34548836688870205
fire-as	0.3455659210766518
be-address	0.3458036374775973
pc-to	0.34636738346683654
lap-or	0.3464914335274194
cost-is	0.3464914335274194
latest-updat	0.3465301769183058
hand-as	0.3469170931026567
guest	0.34798460140004817
day-or	0.34841961557429973
ethernet	0.3490018427182881
tablet-get	0.3499457195985109
up-wifi	0.3508270754882796
ago-when	0.3509379521527225
thier	0.3510771086159772
improv-on	0.3511250032737733
or-connect	0.35214983436142006
sit-around	0.35214983436142006
touch-them	0.35240384603537817
trade-in	0.35247030144917285
book-app	0.3528955074704353
guy	0.3529446978600635
difficult-for	0.3531012409442467
the-help	0.35326685502349897
NUM-have	0.35397518846513953
grand-daughter	0.35417287768993544
in-earli	0.35454808031592017
price-at	0.3549741820918778
send-an	0.35631119583025084
video-will	0.35775254563945386
dare	0.3581194482063913
final-found	0.3583977841363298
fire-had	0.3583977841363298
pic-and	0.3585174085466818
for-reason	0.35948355915653546
content-to	0.3595896384190988
contact-with	0.3600414935035459
you-drop	0.3601216360194152
store-with	0.3603140198985438
of-interest	0.3616581734431959
xoom-for	0.3631108261287157
thru-amazon	0.36329225495169
a-soft	0.36329225495169
mail-and	0.3640559812132741
turn-my	0.36524937630772814
onlin-bank	0.3657890210380082
of-town	0.36591852507715267
tap-on	0.3674676441220764
side-load	0.3677956317797106
explain-how	0.3693828781771625
to-tv	0.3699568004118453
a-keeper	0.3699568004118453
the-input	0.3709330153415956
take-good	0.37169274514326456
woman	0.371724490254824
function-for	0.3725085509770994
fit-nice	0.37271417898548875
has-turn	0.373268517280051
impress-and	0.37345000900102093
in-novemb	0.3738421186370314
laggi-and	0.37439702335155345
second-tablet	0.37440826913135955
tech-savi	0.3746407636714376
that-bother	0.37481516649241475
make-call	0.37506812171708054
is-clean	0.3750804437552407
america	0.3754271175489194
you-press	0.3769207293244573
vast-major	0.3775225116011354
of-user	0.37805354624212606
bluetooth-headset	0.3796184917642009
play-netflix	0.3798255753925707
a200	0.37989750651329196
a-folder	0.3800561558115026
stock-browser	0.38079544681361577
click-to	0.3818467876470542
function-it	0.3818467876470542
are-complet	0.3819799514483646
had-bought	0.38253314759522183
thought-was	0.38275304499607266
figur-the	0.3839070284812146
meg	0.3842118150941412
snappi-and	0.3842723301856549
boast	0.38507756296002627
movi-with	0.3851308775848187
prioriti	0.3851767490362824
song-and	0.38530387175136466
decid-what	0.38562969078767334
that-devic	0.38634707310270255
icon-on	0.38643331952665905
audibl	0.38688308524906145
never-bought	0.3871248827424568
good-reason	0.38713559374565176
my-transform	0.38740398620964484
of-hold	0.3879587451304616
hybrid	0.3895101038979354
and-spend	0.39000909231104147
has-bluetooth	0.39017340279628726
month-with	0.39060459107759704
be-chang	0.3906374180438493
awesom-on	0.39071070942803604
parent	0.39149555975332034
fire-in	0.39220185158823356
other-brand	0.39289875353031245
friend-of	0.3929401438725446
devic-than	0.3929401438725446
alert	0.3931665103505022
confid-that	0.39370118152869976
tablet-so	0.3948931243505607
excel-batteri	0.39520401841377045
factor-for	0.39593037865945335
our-hous	0.39649179275413265
on-friday	0.3965344949495747
sing	0.39701682002624905
that-thing	0.39786933296980775
an-oper	0.3984597407059253
planet	0.3984597407059253
mother-s	0.3989071944098375
good-experi	0.3991079779767303
forget-the	0.3995822496646567
complain-that	0.39962106487322546
a-refurb	0.40154012513815557
gb-wifi	0.40216657834945146
best-and	0.40239730231754056
reach-for	0.402474433808247
be-play	0.4026037563417569
prime-is	0.40315890951612965
ic-is	0.403490576594435
locat-of	0.4043780731642021
oz	0.404558298287226
laptop-s	0.404558298287226
wedg	0.4046273146508258
run-window	0.4053869427173171
the-older	0.4060602691709303
origin-appl	0.4062567436574395
on-tuesday	0.4063149444657925
save-to	0.4063149444657925
app-by	0.40639791935236425
understood	0.4069682446315567
cam	0.40700016620696333
pixel-and	0.4072305936537452
interfac-was	0.4075908612751039
a-shelf	0.4079371869418635
mint-condit	0.4092102871416544
other-applic	0.4092863670437011
omg	0.40981838979131335
a-bunch	0.41063457385497437
so-simpl	0.4111898034170829
touchpad-has	0.4125548534385408
shop-for	0.4139655799729599
model-has	0.4151965209648435
nt-love	0.4152684165930163
laptop-so	0.4155488413825012
are-play	0.4158175164073659
knew-this	0.4158651219305962
tradit	0.41621301536603045
is-awkward	0.41676177183659346
mani-month	0.4175376217473059
continu-use	0.417783387331315
all-aspect	0.41787244104599797
to-expect	0.41817901790511386
my-list	0.4189676989201362
or-tablet	0.4199752282669478
phone-can	0.42069836077465184
gift-card	0.4209418675065391
time-without	0.42196767225037995
while-type	0.42258326906344695
swear	0.42262978901339104
use-headphon	0.42263870856954855
strict	0.4233028813953504
product-doe	0.42381679584734216
camera-connect	0.4248149034218622
and-fulli	0.42543633804576375
folio-case	0.4255537762348968
delet-it	0.4261194120740659
beauti-display	0.42623428678236497
absenc-of	0.42623428678236497
upgrad-is	0.426268249842365
and-total	0.4262942273948994
a-kindl	0.4271360267411332
epub-book	0.4282371354664409
regret-is	0.4282371354664409
full-access	0.428293306310033
have-usb	0.42859103914706415
soooo	0.4287060197412488
got-NUM	0.42897777758556943
have-three	0.4290369206056967
appl-comput	0.4295347293050238
my-32gb	0.4298376750871539
feel-great	0.4298376750871539
support-NUM	0.43070130086486086
deliv-to	0.4309741812236345
reward	0.4312803976100274
faster-on	0.4312957974363574
can-check	0.4313593090112085
account-with	0.43139492054175954
great-tab	0.4315138623478828
get-work	0.4325388026882738
we-decid	0.432964416167059
is-final	0.4331627555128337
w500	0.4336071546978609
app-be	0.4339614994905592
flash-in	0.4343728858860472
was-satisfi	0.4345261931099662
guess-is	0.4345793011535331
serious-work	0.4349386053782591
and-load	0.43567592825636503
NUM-instal	0.435960447899437
they-promis	0.43600753297710965
review-for	0.43625977413547784
conclud-that	0.4370939743439053
ipad-via	0.43793678446694423
hdmi-connect	0.4384082542836434
wizard	0.4384082542836434
the-scale	0.4384393197114072
take-pic	0.4384393197114072
the-regular	0.43904161162533495
but-honest	0.43906010150932684
process-and	0.43915818083866404
NUM-vs	0.43922297880302175
just-pick	0.4392823291374679
i-origin	0.43967526125154005
fast-it	0.44033877868971677
was-initi	0.4405366856503958
daughter-and	0.44098008590835386
multi-touch	0.44183286188559234
fresh	0.44206917157756476
the-daili	0.44212757126766744
nicer-than	0.44212757126766744
fact-the	0.4424429998044208
insid-the	0.44256194074034627
or-purchas	0.443201630306094
second-one	0.4449084682604339
to-post	0.4450820946191902
and-blackberri	0.4451033198961468
ipad-3g	0.44535117761486825
a-cowork	0.44550746642828354
game-of	0.4457030650313009
dog	0.44575965507289106
time-just	0.4457779164512544
a-hot	0.44600949077122476
live-and	0.44605747838573334
more-respons	0.446486447338899
ipad-by	0.4467287603765299
are-readi	0.4477483017653757
do-stuff	0.4477483017653757
the-trial	0.4479823478914044
is-download	0.44952483205623983
purchas-app	0.44959034074899984
s-best	0.45026720469164044
find-for	0.4516442533861233
drive-is	0.4521043151186628
need-better	0.4521043151186628
fire-s	0.45257673143106747
tablet-today	0.4531383015468676
a-choic	0.4531383015468676
nt-you	0.45319537849631386
to-confirm	0.45382252900624853
connect-speed	0.4542910792630862
of-annoy	0.4551393710112182
get-book	0.45537071163643095
idea-what	0.4555340774066406
as-bad	0.4558649097232764
3g-the	0.45591854607762805
to-refer	0.45591854607762805
in-pristin	0.45601265970559557
a-dell	0.4567779969399169
definet	0.45694674701345334
but-ipad	0.45741704785464005
window-on	0.45744752461758265
mini-was	0.45744752461758265
notic-i	0.45744752461758265
boy	0.45753257069346026
today-and	0.4575436299570757
without-spend	0.4575879165265446
for-extra	0.4575879165265446
good-color	0.45844447472607225
tether-to	0.45852437466206364
diagon	0.4586837287412205
extra-charg	0.45886090946194963
cours-it	0.4588731597426157
compani-in	0.4590386063842558
will-open	0.4590386063842558
am-wait	0.45916047797969867
x-NUM	0.459183117423229
worth-the	0.459805393549997
while-brows	0.4598176340630099
a-batteri	0.45984240213817823
my-2nd	0.4598462068587135
fire-it	0.4599610662356131
lay-it	0.4609532795417382
final-have	0.46166451948672044
my-electron	0.4623047900061319
good-it	0.4628899229917133
mom-for	0.46298078763807715
NUM-pixel	0.4635937528904388
review-from	0.4637635177731363
size-tablet	0.4639708057278302
NUM-yrs	0.4640310743229806
modest	0.4640705941677528
their-kindl	0.4640705941677528
this-amaz	0.46424194391290996
an-internet	0.464800992958434
slim-and	0.4649448049157564
skype-on	0.4649448049157564
stylus-pen	0.46501166791927734
screen-look	0.4650249444300214
charg-but	0.4663937594554987
everi-week	0.4676975462832984
box-i	0.46804660119284464
appoint	0.46824006979730926
on-purchas	0.4683853708373306
alreadi-purchas	0.46909408473738023
just-sit	0.47019667828340506
my-area	0.4710406276154333
music-store	0.4710406276154333
it-faster	0.47198517965951525
reach-the	0.4722097005467387
develop-of	0.47273777753290824
item-you	0.4727614478398578
more-versatil	0.47307686145993805
the-gtab	0.47343340122888583
chat-and	0.47343340122888583
or-bad	0.47398412171403415
those-devic	0.47442399965623017
slot-that	0.47559321433707835
usb-i	0.477041180131761
it-deliv	0.4776946799240257
price-this	0.4776946799240257
the-cover	0.47876140775783516
big-iphon	0.47948703487385724
anoth-devic	0.4794872252075389
year-later	0.47980762511796793
sdcard	0.47981495340408875
my-person	0.4798647636328358
a-dark	0.48111420136773164
learn-the	0.48112691604281543
touchpad-was	0.48114106862719686
my-droid	0.482078136878059
no-wifi	0.482255924621719
just-check	0.4824170065387204
ipad-1st	0.48285533736545544
text-book	0.48287589158255617
would-help	0.48297849797278775
card-out	0.484216070528274
collect-dust	0.4845395467303464
appl-com	0.4865074994233818
a-64gb	0.4870270181693585
the-secur	0.48739126885750494
decid-that	0.48839954376622896
page-turn	0.48863078675551563
to-appli	0.4889920727126533
expect-for	0.4893755252004024
tablet-sinc	0.4895133349250983
it-inabl	0.4897109144439933
same-product	0.48985843346938096
fruit-ninja	0.48995698068172955
your-homework	0.4902726034105038
bought-me	0.4907521041935752
toshiba-for	0.49109814390966305
the-zoom	0.4914595720631525
sell-your	0.49177305718232267
data-to	0.49185491167243334
nice-thing	0.49207263505896814
or-edit	0.49212916392320355
qualiti-devic	0.492947875508198
the-amount	0.4929954280007137
mani-applic	0.4931303529566883
ebay-and	0.49381013611955704
interpret	0.49406887866581534
phone-was	0.4944078909343135
stream-to	0.4947321471772219
as-app	0.4947321471772219
save-on	0.4948095985791318
free-for	0.4949827012924027
film	0.49504941250440093
travel-a	0.4951449925980779
skype-with	0.4954923386067308
phone-but	0.49612093539757257
compliment	0.49614296523820944
mine-from	0.4963872143132585
in-set	0.4964667450149327
s-day	0.49669947606399223
appl-ipad2	0.4967929249087153
my-window	0.49698256202637137
with-touch	0.49750405559701627
xoom-s	0.4975296128311287
other-ipad	0.4978427506618976
amaz-thing	0.4979420402194541
be-purchas	0.49826500221799785
find-my	0.4991555176157131
dlna	0.49985676316431743
set-this	0.500446393248057
download-for	0.5008077489284997
thing-doe	0.5016821309401218
the-materi	0.5020233801229941
god	0.5025244945915146
my-macbook	0.5028609378069127
wifi-3g	0.5031127792379004
talk-with	0.5042337145055015
xoom-is	0.5042370599987467
time-around	0.5046286092035925
my-concern	0.5046834851612331
output-is	0.5050874167765527
peopl-will	0.5051140827598459
big-screen	0.5055975109525217
was-interest	0.5056734775007793
was-simpli	0.5061623887767058
of-cool	0.5063499041354238
appl-NUM	0.5064591552604779
updat-app	0.5064897575144877
the-w500	0.5067123850588073
for-mom	0.5070656345785357
home-pc	0.5070656345785357
sick-of	0.5075030791922913
ibook-app	0.5076548363734078
eve	0.5076867364917789
NUM-movi	0.5078896011220938
valuabl	0.5082728284132142
txt	0.5082993293718604
is-long	0.5087709852615822
del	0.5091342348365127
point-for	0.5094164296826902
NUM-x	0.5098205481649453
not-big	0.5099039413818925
and-press	0.5099039413818925
read-app	0.5099039413818925
bluetooth-to	0.510038966016226
recommend-them	0.510038966016226
busi-with	0.5108581546869311
buy-all	0.5111460607756282
dim-the	0.5123640361812191
build-a	0.5123640361812191
squar	0.5128638883256839
the-trick	0.5131530904865783
sleek-design	0.5132706046907891
it-straight	0.5132939607260598
black-and	0.51334818224847
more-option	0.5134145160471583
and-compact	0.5136195935309218
resolut-of	0.5136483129030505
video-for	0.5137918896642593
seat	0.5144922643332459
stream-from	0.5146457430042124
ship-on	0.5147841274352953
steve	0.5153645797852672
work-from	0.5157238959650176
free-on	0.516167417077648
experi-than	0.5163121859318379
vendor-again	0.516647199384981
bed-at	0.516647199384981
which-help	0.516929283317408
a-purs	0.5173178515247122
mode-when	0.5176504841166717
for-small	0.5177715772838842
wellbuilt	0.5177715772838842
connect-in	0.5183466402058531
glare-and	0.5185652980623241
to-chose	0.5185652980623241
a-level	0.5185652980623241
access-and	0.518698576398781
hint	0.519129102894542
most-review	0.5193863433479726
spend-that	0.5208285160514172
screen-devic	0.521121172293132
devic-on	0.5212668179952478
NUM-screen	0.5217810997124104
what-amazon	0.5218913314505008
ipad2-but	0.5218913314505008
anti	0.5218913314505008
will-buy	0.5219407329057664
interact	0.5221319934349861
heavi-compar	0.5223712447373645
from-walmart	0.5227855224822893
overwhelm	0.5235882557170618
mani-appl	0.5237646268850711
same-size	0.5237881086536629
time-now	0.5271492866002478
illustr	0.5282088087788652
nt-forget	0.5286587731061644
samsung-product	0.5290779137124241
to-invest	0.529602435110134
hw	0.5296249994621786
kindl-dx	0.5296249994621786
re-pretti	0.5297270735444148
a-magazin	0.5299953377644029
absenc	0.5300555224154133
real-keyboard	0.5302678860360592
music-app	0.5302678860360592
appl-charg	0.5305991732080297
coat-pocket	0.5309826836415467
it-ship	0.5311083959325709
16gb-tablet	0.5316896545058248
screen-so	0.5320044989671044
NUM-generat	0.5326114565388413
ipad-just	0.5327783510503158
vacat	0.5327785367999498
mani-option	0.533217412505137
it-compar	0.5334960335095679
lock-on	0.5339127821614454
lot-for	0.5339972266737758
ipad2-i	0.5339972266737758
s-servic	0.5341485824414549
trueli	0.5345254194647945
a-newer	0.534575296524236
core-and	0.5347680975931056
how-conveni	0.5347680975931056
homework-and	0.5347680975931056
that-connect	0.5355507462606517
they-sell	0.535736142164503
complaint-from	0.5360537662392051
so-easili	0.5360537662392051
get-free	0.5362420722513703
kindl-in	0.5362420722513703
NUM-charg	0.5369453137750935
brows-with	0.5376064043964625
lower-than	0.5389302804599121
the-play	0.5394537970760777
ipad3	0.5394558731055136
serv-as	0.5401139345822991
android-world	0.5403768303058305
devic-came	0.5403768303058305
bought-her	0.5404210749162697
fingertip	0.5405292675276873
